txn_amount,txn_amount_log,txn_hour,txn_day_of_week,txn_is_weekend,txn_is_night,amount_vs_user_avg_ratio,amount_vs_user_max_ratio,amount_round_number_flag,amount_just_below_limit_flag,vel_txn_count_1m,vel_txn_count_5m,vel_txn_count_1h,vel_txn_count_24h,vel_amount_sum_1h,vel_amount_sum_24h,geo_distance_from_last_txn_km,time_since_last_txn_seconds,geo_speed_kmh,geo_is_impossible_travel,device_is_new,device_is_rooted,device_is_emulator,receiver_is_blacklisted,receiver_is_new,sender_graph_risk_score,is_fraud
362.88,5.896824142953861,22,4,0,0,0.2549295655912528,0.07205990694644952,0,0,0,0,5,5,7117.26,7117.26,6.88515505646,502.48,49.32844730786499,0,0,0,0,0,1,0.05,0
221.3,5.404027820970151,22,4,0,0,0.18889275023015625,0.0791004071186792,0,0,1,1,7,7,8200.95,8200.95,4.4757819784136466,16.86,955.6829847146578,1,0,0,0,0,1,0.05,0
102.01,4.634826070895602,22,4,0,0,0.10344582809394395,0.10344582809394395,0,0,0,0,1,1,986.12,986.12,10.776081952590651,705.16,55.01431594152582,0,0,0,0,0,1,0.05,0
2750.78,7.9200032539972485,22,4,0,0,2.6430958691317894,1.1452373716136608,0,0,0,1,6,6,6244.45,6244.45,6.2879419785169794,79.8,283.66655542181866,0,0,0,0,0,1,0.05,0
4942.97,8.505923931157952,22,4,0,0,4.652154516843105,2.410475856082551,0,0,0,0,5,5,5312.5599999999995,5312.5599999999995,3.1148614291169063,367.3,30.52954300250711,0,0,0,0,0,1,0.05,0
775.15,6.654345800472452,22,4,0,0,0.5089324990644019,0.31730210320351704,0,0,0,0,3,3,4569.27,4569.27,2.1385963350850967,600.46,12.821748003707736,0,0,0,0,0,1,0.05,0
61.09,4.128584945376802,22,4,0,0,0.007099541316056117,0.000967620279762481,0,0,0,0,8,8,68838.25,68838.25,7.736422972650652,335.16,83.097991113326,0,0,0,0,0,1,0.05,0
815.02,6.704438864467668,22,4,0,0,0.7187980932474324,0.5417503090892171,0,0,0,0,2,2,2267.73,2267.73,4.033594114053494,1019.44,14.24403477457484,0,0,0,0,0,1,0.05,0
75.16,4.33283639048311,22,4,0,0,0.2654292212286873,0.11611487895688177,0,0,0,1,5,5,1415.82,1415.82,7.297934071270257,257.48,102.03729476686703,0,0,0,0,0,1,0.05,0
80.23,4.397284637062863,22,4,0,0,0.05442140878393962,0.012388342018915269,0,0,1,1,5,5,7371.18,7371.18,3.415902183568833,55.1,223.1805419391615,0,0,0,0,0,1,0.05,0
76.24,4.346917457560314,22,4,0,0,0.0056843294429774665,0.000601636144127841,0,0,0,0,10,10,134123.12,134123.12,3.1571361083172906,331.02,34.335357349834595,0,0,0,0,0,1,0.05,0
226.54,5.4273260471115705,22,4,0,0,0.19807295491903612,0.09591146373577988,0,0,0,1,3,3,3431.16,3431.16,9.413539953036917,176.47,192.03685516480365,0,0,0,0,0,1,0.05,0
940.82,6.847814173515171,22,4,0,0,0.6139179176305152,0.3865991666598181,0,0,0,0,4,4,6129.94,6129.94,8.26577633341621,341.88,87.03871182958453,0,0,0,0,0,1,0.05,0
1640.35,7.403274352930739,22,4,0,0,2.2299968460434156,1.4103501048939024,0,0,0,2,5,5,3677.92,3677.92,7.799958345683682,163.0,172.2690186776764,0,0,0,0,0,1,0.05,0
1058.91,6.965939277841046,22,4,0,0,0.7423456189473361,0.479216353573158,0,0,0,0,5,5,7132.1900000000005,7132.1900000000005,5.750029953150271,319.78,64.73234045700475,0,0,0,0,0,1,0.05,0
7733.95,8.953504298862162,22,4,0,0,28.133343842077817,18.357346309043436,0,0,0,0,3,3,824.71,824.71,7.612630035473112,316.47,86.59736508264038,0,0,0,0,0,1,0.05,0
636.82,6.458056111876723,22,4,0,0,0.5473689639167284,0.20287869713149748,0,0,0,0,5,5,5817.1,5817.1,9.454677781664476,877.22,38.80080255123243,0,0,0,0,0,1,0.05,0
89.43,4.504576070752389,22,4,0,0,0.07014172660177727,0.024437364054695102,0,0,0,0,5,5,6374.95,6374.95,3.8248397549433943,610.72,22.546212859896873,0,0,0,0,0,1,0.05,0
2578.16,7.8552190435071845,22,4,0,0,3.231723578178445,1.135588218452824,0,0,0,1,8,8,6382.13,6382.13,8.103481345969847,166.92,174.76954736096005,0,0,0,0,0,1,0.05,0
495.29,6.207160433287035,22,4,0,0,0.1564022647682023,0.0901630540643369,0,0,0,0,3,3,9500.310000000001,9500.310000000001,2.2611539077564218,396.27,20.541938748638856,0,0,0,0,0,1,0.05,0
610.22,6.41545695983003,22,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1340.3,7.201394571908045,22,4,0,0,0.9910016488350942,0.9000436490615451,0,0,0,0,2,2,2704.94,2704.94,7.022198423460118,388.71,65.03541026589599,0,0,0,0,0,1,0.05,0
291.17,5.677335824641218,22,4,0,0,0.3278732213034454,0.14929268380222835,0,0,1,1,6,6,5328.34,5328.34,6.208288859805737,27.83,803.0844374883455,1,0,0,0,0,1,0.05,0
265.61,5.585786916418494,22,4,0,0,0.34495765188270544,0.19038096262050674,0,0,0,2,7,7,5389.85,5389.85,8.990627465768613,125.03,258.86794270788613,0,0,0,0,0,1,0.05,0
1169.43,7.065126481639888,22,4,0,0,3.189847521889747,1.7681398267285566,0,0,0,1,2,2,733.22,733.22,2.0498728071541135,183.52,40.21110563292724,0,0,0,0,0,1,0.05,0
218.41,5.390942125653859,22,4,0,0,0.05820405797487667,0.019452608703396927,0,0,1,1,4,4,15009.949999999999,15009.949999999999,2.0081398107803605,49.0,147.53680242467956,0,0,0,0,0,1,0.05,0
1830.41,7.512841440962317,22,4,0,0,2.1261438531035903,0.9448399035756503,0,0,0,0,5,5,4304.53,4304.53,9.163774963466135,682.44,48.340645138734665,0,0,0,0,0,1,0.05,0
3220.79,8.07769238470406,22,4,0,0,1.9900736980803897,0.9333918733680516,0,0,0,0,4,4,6473.71,6473.71,13.118933555434138,313.28,150.75383299145463,0,0,0,0,0,1,0.05,0
896.79,6.79993618794764,22,4,0,0,0.80803812274108,0.24945410443920876,0,0,0,1,8,8,8878.69,8878.69,12.218544092186063,207.33,212.15819578387027,0,0,0,0,0,1,0.05,0
1784.16,7.487263326051028,22,4,0,0,1.038745698965423,0.34790408536145434,0,0,0,1,6,6,10305.66,10305.66,3.4344382078405866,157.05,78.7263772570908,0,0,0,0,0,1,0.05,0
100.4,4.619073091157083,22,4,0,0,0.09333862210873393,0.03198552368330509,0,0,1,1,6,6,6453.92,6453.92,5.5340538262892025,8.67,2297.8770212965546,1,0,0,0,0,1,0.05,0
407.89,6.01344617121437,22,4,0,0,0.6552112983750233,0.2651356586627839,0,0,0,1,5,5,3112.66,3112.66,9.400455970846302,78.98,428.48368568051006,0,0,0,0,0,1,0.05,0
637.9,6.459747947608298,22,4,0,0,1.5859817864094221,0.6874811398025606,0,0,0,2,7,7,2815.48,2815.48,3.9079459947963535,97.59,144.16031951293033,0,0,0,0,0,1,0.05,0
345.29,5.847276574294931,22,4,0,0,0.44546240340294413,0.2009708342306372,0,0,0,1,7,7,5425.89,5425.89,7.452774188166622,184.16,145.6884615410504,0,0,0,0,0,1,0.05,0
121.95,4.811777768662202,22,4,0,0,0.39601013162452375,0.2270146503099462,0,0,0,1,3,3,923.84,923.84,5.321563856811805,196.53,97.47941731299291,0,0,0,0,0,1,0.05,0
812.68,6.70156716831734,22,4,0,0,1.3317819802694109,1.3317819802694109,0,0,1,1,1,1,610.22,610.22,2.427496587155261,10.1,865.2463082929643,1,0,0,0,0,1,0.05,0
54.68,4.019621016026164,22,4,0,0,0.034425716035061595,0.019855189292431935,0,0,0,0,4,4,6353.39,6353.39,1.1102453974354705,340.02,11.754848040608476,0,0,0,0,0,1,0.05,0
1078.77,6.984503334475471,22,4,0,0,0.7539184061005232,0.26505991532982304,0,0,0,0,7,7,10016.19,10016.19,7.371029285026008,388.28,68.34167463195021,0,0,0,0,0,1,0.05,0
1947.36,7.574743272056285,22,4,0,0,1.9163760323096182,1.1295198542974143,0,0,0,0,5,5,5080.84,5080.84,1.9585938758441264,340.16,20.728298309733226,0,0,0,0,0,1,0.05,0
117742.74,11.676265846983483,22,4,0,0,169.50425406331428,146.86083843688024,0,0,0,1,2,2,1389.26,1389.26,5.171406462062708,88.98,209.22750352242917,0,1,0,0,0,1,0.05,1
112.13,4.728537599938376,22,4,0,0,0.12433124691611273,0.06477421740059731,0,0,0,0,4,4,3607.46,3607.46,10.579412882512122,665.17,57.257372366528315,0,0,0,0,0,1,0.05,0
1940.59,7.571262504007699,22,4,0,0,2.010032606488981,0.8961353214716162,0,0,0,1,10,10,9654.52,9654.52,10.891430022782297,285.56,137.30616361540925,0,0,0,0,0,1,0.05,0
395.97,5.98386071108125,22,4,0,0,0.3333094836257729,0.16202514035059004,0,0,1,1,8,8,9503.96,9503.96,5.944719554805783,54.58,392.1031586167244,0,0,0,0,0,1,0.05,0
2433.91,7.797665073847989,22,4,0,0,1.7432962266340246,0.825591571463461,0,0,0,1,5,5,6980.7699999999995,6980.7699999999995,7.650823724811097,278.19,99.0077479755561,0,0,0,0,0,1,0.05,0
2468.05,7.8115887402539395,22,4,0,0,5.7246074269941785,2.5763601820535307,0,0,0,0,5,5,2155.65,2155.65,3.8761364453329317,1288.92,10.826188749649747,0,0,0,0,0,1,0.05,0
2353.17,7.763943502714787,22,4,0,0,1.8923367907064266,0.8774231797487613,0,0,0,1,5,5,6217.63,6217.63,6.1154005909160745,196.35,112.12346385178442,0,0,0,0,0,1,0.05,0
570.12,6.347599345194205,22,4,0,0,0.29404301408014855,0.16522200293859382,0,0,1,1,5,5,9694.5,9694.5,8.904633985663331,15.8,2028.9039461005057,1,0,0,0,0,1,0.05,0
780.83,6.661637325608049,22,4,0,0,0.5573396050663993,0.33940866571617345,0,0,0,1,2,2,2801.99,2801.99,3.7091606495681324,261.53,51.057157260908035,0,0,0,0,0,1,0.05,0
324.5,5.785362461648624,22,4,0,0,0.1756969673999556,0.07091671602062158,0,0,0,0,3,3,5540.79,5540.79,8.13241850567193,662.5,44.19125527610407,0,0,0,0,0,1,0.05,0
1532.23,7.335131900233833,22,4,0,0,0.07814924264757636,0.016370811165183186,0,0,0,0,5,5,98032.3,98032.3,3.921088000525459,448.64,31.463794583389024,0,0,0,0,0,1,0.05,0
107.66,4.688223741123377,22,4,0,0,0.16646565853356834,0.07785258194913477,0,0,0,3,8,8,5173.92,5173.92,5.474737275929608,89.1,221.20150609816602,0,0,0,0,0,1,0.05,0
700.0,6.55250788703459,22,4,0,0,0.07832383024913567,0.009097825801589935,1,0,0,0,9,9,80435.29000000001,80435.29000000001,2.9239070521997257,502.88,20.931564961658868,0,0,0,0,0,1,0.05,0
11245.65,9.327825585510183,22,4,0,0,0.5343290744691466,0.17991963360912483,0,0,0,1,3,3,63138.9,63138.9,3.7430241528068158,288.98,46.62913333138811,0,0,0,0,0,1,0.05,1
1571.3,7.36029479447623,22,4,0,0,0.9239959542466968,0.5129418831264221,0,0,0,2,7,7,11903.84,11903.84,6.531160986833867,68.04,345.56407337745327,0,0,0,0,0,1,0.05,0
1234.91,7.119562819832476,22,4,0,0,0.8207636205735351,0.6181782685742319,0,0,0,1,3,3,4513.76,4513.76,8.587524912296528,276.82,111.67939341184706,0,0,0,0,0,1,0.05,0
707.64,6.5633476401748885,22,4,0,0,0.8073013518909362,0.4720558216482329,0,0,0,0,9,9,7888.95,7888.95,10.264618116622232,392.76,94.08449236134035,0,0,0,0,0,1,0.05,0
2381.6,7.775947607365261,22,4,0,0,2.2169514497313516,1.1806347349322335,0,0,0,0,5,5,5371.34,5371.34,3.936272562447246,1035.86,13.68001585620652,0,0,0,0,0,1,0.05,0
3996.56,8.293439453976333,22,4,0,0,14.211254333718552,9.939466288641848,0,0,0,1,2,2,562.45,562.45,6.751104124134936,104.34,232.9305620748109,0,0,0,0,0,1,0.05,0
2369.85,7.771003819618745,22,4,0,0,1.5440648287657286,0.8770043778980908,0,0,0,2,8,8,12278.5,12278.5,1.0594146754111795,61.8,61.713476237544434,0,0,0,0,0,1,0.05,0
952.26,6.859887689110134,22,4,0,0,0.9331125308666172,0.26047852596278254,0,0,0,0,7,7,7143.64,7143.64,1.7690473687064863,874.28,7.284360304871838,0,0,0,0,0,1,0.05,0
95.95,4.574195381688661,22,4,0,0,0.10824948714525587,0.05849361416770812,0,0,1,3,6,6,5318.2699999999995,5318.2699999999995,2.688437487084189,39.19,246.96032032414087,0,0,0,0,0,1,0.05,0
2179.91,7.687497499875633,22,4,0,0,1.1970073580554235,1.0805113309673453,0,0,0,0,3,3,5463.4,5463.4,2.080541348769224,1027.63,7.28856578298532,0,0,0,0,0,1,0.05,0
1011.51,6.920187675475131,22,4,0,0,1.1526286282088682,0.42679026514320434,0,0,0,0,5,5,4387.84,4387.84,5.194579948396694,443.85,42.132449733531814,0,0,0,0,0,1,0.05,0
745.82,6.615824192240941,22,4,0,0,0.43602242997939217,0.19171518539939594,0,0,0,1,6,6,10263.05,10263.05,8.88971906903324,85.79,373.0386833957299,0,0,0,0,0,1,0.05,0
923.26,6.828993417341656,22,4,0,0,0.05591998970344405,0.01435054110241116,0,0,0,0,4,4,66041.5,66041.5,3.1448666306330146,318.49,35.54748930980204,0,0,0,0,0,1,0.05,0
4368.03,8.382296295487714,22,4,0,0,3.372345107122177,1.4004584802821416,0,0,0,1,3,3,3885.75,3885.75,2.866732783271051,275.29,37.48860481592423,0,0,0,0,0,1,0.05,0
2486.12,7.818880693544072,22,4,0,0,2.6359006619473906,1.436167017122259,0,0,0,0,3,3,2829.5299999999997,2829.5299999999997,4.780129705736781,1477.26,11.648908750424713,0,0,0,0,0,1,0.05,0
180.26,5.199932464626635,22,4,0,0,0.3716149355147277,0.20811877987392338,0,0,0,1,5,5,2425.36,2425.36,8.531133127824893,241.02,127.4254388024629,0,0,0,0,0,1,0.05,0
4767.44,8.469774486366669,22,4,0,0,2.661660048157332,0.8329312034718861,0,0,0,0,7,7,12538.07,12538.07,8.485320716778356,303.18,100.75583673198128,0,0,0,0,0,1,0.05,0
714.02,6.57231051433077,22,4,0,0,0.5382513352254523,0.29348755384564795,0,0,0,0,2,2,2653.11,2653.11,3.595520987666683,1170.06,11.062574189015999,0,0,0,0,0,1,0.05,0
401.61,5.997968351446648,22,4,0,0,0.503131068178361,0.214212564406183,0,0,0,1,7,7,5587.55,5587.55,4.7533943998459325,105.6,162.04753635838406,0,0,0,0,0,1,0.05,0
219.97,5.398026945697014,22,4,0,0,1.0722790255554067,0.6331165093253511,0,0,0,0,4,4,820.5699999999999,820.5699999999999,7.8213525137906865,991.45,28.399686368093672,0,0,0,0,0,1,0.05,0
1016.33,6.924936827190896,22,4,0,0,0.3336964715832828,0.09051906874009157,0,0,1,2,5,5,15228.359999999999,15228.359999999999,4.552153576334131,39.38,416.1440547182039,0,0,0,0,0,1,0.05,0
1503.17,7.3159965300370535,22,4,0,0,1.5707160247858756,0.790780011258003,0,0,0,1,3,3,2870.99,2870.99,8.837724931933488,212.62,149.63695680067988,0,0,0,0,0,1,0.05,0
289.11,5.6702601614053645,22,4,0,0,0.249504694155576,0.09149224352361121,0,0,0,0,7,7,8111.15,8111.15,8.895324369257375,1264.6,25.322764296478375,0,0,0,0,0,1,0.05,0
113386.55,11.638566875888817,22,4,0,0,74.98479908624464,33.1677333863768,0,0,0,1,7,7,10584.89,10584.89,4.651307157294104,140.34,119.31527551844644,0,1,0,0,0,1,0.05,1
183.73,5.218895299570546,22,4,0,0,0.43518527291159387,0.23591725625650048,0,0,0,0,5,5,2110.94,2110.94,7.557812348028579,536.61,50.70372235497452,0,0,0,0,0,1,0.05,0
724.29,6.586571574876002,22,4,0,0,0.716501627311128,0.29130301884667664,0,0,0,1,6,6,6065.22,6065.22,1.642308492619014,273.68,21.603005602997843,0,0,0,0,0,1,0.05,0
1822.9,7.508732344569952,22,4,0,0,1.950569660718155,1.0081575090562176,0,0,0,0,4,4,3738.19,3738.19,8.92408940889072,1064.57,30.178120623356467,0,0,0,0,0,1,0.05,0
860.09,6.758199028581616,22,4,0,0,3.3282640662487424,3.3282640662487424,0,0,0,0,1,1,258.42,258.42,10.296683600614054,1584.0,23.401553637759214,0,0,0,0,0,1,0.05,0
370.76,5.918248484776723,22,4,0,0,0.3964987140206505,0.1626975246069255,0,0,0,0,6,6,5610.51,5610.51,4.395458268501805,594.7,26.607785045580123,0,0,0,0,0,1,0.05,0
1496.34,7.311445479540063,22,4,0,0,0.3904820744604854,0.10683320101211453,0,0,0,0,4,4,15328.13,15328.13,6.220444994460243,492.45,45.47385923455553,0,0,0,0,0,1,0.05,0
190.47,5.254731138385114,22,4,0,0,0.2986983795086252,0.19097800148394728,0,0,0,0,3,3,1913.0,1913.0,10.95305524741338,1257.01,31.368882419939514,0,0,0,0,0,1,0.05,0
50.91,3.9495114498391377,22,4,0,0,0.058557850463348146,0.02775143090760425,0,0,0,0,3,3,2608.19,2608.19,8.684772558095439,631.23,49.530569220638405,0,0,0,0,0,1,0.05,0
1105.51,7.008966196955915,22,4,0,0,0.6536196186987323,0.23850833854717263,0,0,0,0,5,5,8456.83,8456.83,5.620344712377739,875.22,23.117891461072485,0,0,0,0,0,1,0.05,0
405.09,6.006574809912335,22,4,0,0,0.15329279229846474,0.15329279229846474,0,0,0,0,1,1,2642.59,2642.59,5.726780028935175,1068.14,19.30122278368625,0,0,0,0,0,1,0.05,0
2027.73,7.615165260493085,22,4,0,0,2.412236038682243,0.9543606156163223,0,0,0,1,11,11,9246.62,9246.62,7.185729425668514,133.14,194.29642430829693,0,0,0,0,0,1,0.05,0
2760.6,7.923565500889109,22,4,0,0,3.211273307206695,1.8415540405320667,0,0,1,1,10,10,8596.59,8596.59,2.6322284678819914,25.39,373.21868784463055,0,0,0,0,0,1,0.05,0
269.25,5.599347456519317,22,4,0,0,0.6951616234638025,0.28885765781229883,0,0,0,0,3,3,1161.96,1161.96,4.347238435200035,693.81,22.5566918417436,0,0,0,0,0,1,0.05,0
109.19,4.702206148499686,22,4,0,0,0.10105693765733748,0.05899387855440955,0,0,0,1,5,5,5402.4,5402.4,7.956595305774445,283.8,100.92932734597603,0,0,0,0,0,1,0.05,0
13723.53,9.526940021711244,22,4,0,0,16.61907068554198,5.231219910116301,0,0,0,1,7,7,5780.389999999999,5780.389999999999,1751.3183370372305,215.64,29237.367897115706,1,0,0,0,0,1,0.05,1
1448.23,7.278787659883114,22,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
963.96,6.872086649702677,22,4,0,0,0.7155214219970111,0.2971296821443543,0,0,0,1,3,3,4041.64,4041.64,6.193750828410053,220.68,101.03998088760282,0,0,0,0,0,1,0.05,0
539.82,6.293086506293449,22,4,0,0,0.04797617150725247,0.007241508646293178,0,0,0,1,7,7,78762.85,78762.85,4.615237733237765,136.81,121.44474701890178,0,0,0,0,0,1,0.05,0
1795.54,7.493617871821982,22,4,0,0,1.8186205682872758,0.8939884289455603,0,0,0,2,8,8,7898.47,7898.47,4.5214027556431065,90.77,179.3219116482889,0,0,0,0,0,1,0.05,0
3951.48,8.282098508982273,22,4,0,0,4.696464510403626,3.2887616416009853,0,0,0,1,3,3,2524.12,2524.12,6.178383528894067,137.56,161.69075824381102,0,0,0,0,0,1,0.05,0
828.43,6.720738717883962,22,4,0,0,0.31131595857931943,0.07485438981062995,0,0,0,1,7,7,18627.41,18627.41,1.5626755238243053,290.88,19.340043611686948,0,0,0,0,0,1,0.05,0
81.57,4.413646418429337,22,4,0,0,0.14943802727880626,0.043572554151865596,0,0,0,0,6,6,3275.07,3275.07,5.235522902547667,708.97,26.584880106593513,0,0,0,0,0,1,0.05,0
1533.69,7.336083685228368,22,4,0,0,2.0429545729339362,0.6239077373688066,0,0,0,2,13,13,9759.38,9759.38,3.2637350437235053,138.31,84.95008428461152,0,0,0,0,0,1,0.05,0
97.88,4.59390699370938,22,4,0,0,0.711682016480853,0.32090751122914,0,0,0,0,3,3,412.59999999999997,412.59999999999997,3.371335725498785,422.2,28.746586006147858,0,0,0,0,0,1,0.05,0
211.0,5.356586274672012,22,4,0,0,0.13884593365664913,0.052795404047480836,0,0,1,2,3,3,4559.01,4559.01,1.8721534880841995,36.84,182.94659492679472,0,0,0,0,0,1,0.05,0
582.88,6.369695482262378,22,4,0,0,0.5588899590041678,0.15730088435869824,0,0,0,1,9,9,9386.32,9386.32,7.9353408943765364,167.44,170.61172491492795,0,0,0,0,0,1,0.05,0
494.16,6.20488094266361,22,4,0,0,1.2502080194301393,0.640908914050037,0,0,0,1,9,9,3557.36,3557.36,1.404136631565214,279.42,18.090658770434366,0,0,0,0,0,1,0.05,0
319.43,5.769663843769714,22,4,0,0,0.44279332822750284,0.18591941144629856,0,0,0,2,8,8,5771.18,5771.18,5.612886526638897,60.66,333.1089926788663,0,0,0,0,0,1,0.05,0
886.51,6.7884197888917255,22,4,0,0,0.32955057652113384,0.17164991170730196,0,0,0,1,4,4,10760.23,10760.23,5.906703273728414,230.69,92.17621823842512,0,0,0,0,0,1,0.05,0
1185.9,7.079100145062459,22,4,0,0,1.6643198308406975,1.2138426579868575,0,0,0,0,3,3,2137.63,2137.63,3.9650321989246535,795.2,17.950346977023077,0,0,0,0,0,1,0.05,0
55372.57,10.921857683086229,22,4,0,0,109.3757555406313,57.58019466339455,0,0,0,1,3,3,1518.78,1518.78,10.080351107642569,227.0,159.864599063935,0,0,0,0,1,1,0.9,1
157.17,5.063670403975397,22,4,0,0,0.3277652652652652,0.0839560909163751,0,0,1,1,7,7,3356.64,3356.64,13.271519105522694,7.92,6032.508684328497,1,0,0,0,0,1,0.05,0
92.52,4.538175317163813,22,4,0,0,0.16700762954583742,0.0896094839609484,0,0,0,0,3,3,1661.96,1661.96,7.98034344248454,743.52,38.63949374992515,0,0,0,0,0,1,0.05,0
2225.54,7.708204090016954,22,4,0,0,22.295531957523544,22.295531957523544,0,0,0,0,1,1,99.82,99.82,7.470258926376437,923.69,29.114672817671696,0,0,0,0,0,1,0.05,0
968.25,6.8765225765510385,22,4,0,0,1.2537091187673317,0.49649263144940464,0,0,0,1,6,6,4633.85,4633.85,3.6767470204904797,204.27,64.7980088792565,0,0,0,0,0,1,0.05,0
660.45,6.49443439490839,22,4,0,0,0.5448583096151466,0.5448583096151466,0,0,0,0,1,1,1212.15,1212.15,6.90427741198565,1956.74,12.702453408806656,0,0,0,0,0,1,0.05,0
42.54,3.7736800558064014,22,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
2217.64,7.704649674529934,22,4,0,0,10.989840923732594,5.547567229518449,0,0,0,0,4,4,807.16,807.16,4.9507139388916945,459.36,38.798698580655916,0,0,0,0,0,1,0.05,0
1635.21,7.400137870783205,22,4,0,0,0.1443725906043613,0.017400932506354248,0,0,0,1,9,9,101936.87000000001,101936.87000000001,7.944144200267709,152.65,187.34961756281524,0,0,0,0,0,1,0.05,0
2233.88,7.711942814331073,22,4,0,0,2.377659022471362,1.051386078034546,0,0,1,2,12,12,11274.35,11274.35,6.463313181965395,23.94,971.9267942805104,1,0,0,0,0,1,0.05,0
38.88,3.6858749450936377,22,4,0,0,0.04476340330813218,0.01750499756875034,0,0,0,0,6,6,5211.4,5211.4,10.543076075987043,458.9,82.70881210188136,0,0,0,0,0,1,0.05,0
1947.44,7.574784331387024,22,4,0,0,1.8975101820756495,0.8873659796867809,0,0,0,2,3,3,3078.94,3078.94,1.802843156988681,120.2,53.99530253876249,0,0,0,0,0,1,0.05,0
428.9,6.063552623502236,22,4,0,0,0.957822177227251,0.6469860616665661,0,0,0,0,3,3,1343.36,1343.36,9.361313519116328,1798.16,18.74178530765826,0,0,0,0,0,1,0.05,0
1689.67,7.432880179055841,22,4,0,0,1.7768044923025155,1.442990734019386,0,0,0,0,3,3,2852.88,2852.88,3.989374469308826,480.18,29.909092610087416,0,0,0,0,0,1,0.05,0
304.16,5.720836229222028,22,4,0,0,0.008563371653032541,0.0043018934639251815,0,0,0,0,2,2,71037.44,71037.44,3.1799621872606694,630.08,18.168905336050038,0,0,0,0,0,1,0.05,0
1894.2,7.547079652844576,22,4,0,0,3.22824558662709,1.2312632441075908,0,0,0,2,6,6,3520.55,3520.55,6.4022203916405225,74.38,309.86815555130255,0,0,0,0,0,1,0.05,0
138.82,4.940355881083839,22,4,0,0,0.09403792910236522,0.0403766000703871,0,0,0,1,7,7,10333.49,10333.49,5.270943052340894,206.72,91.79273891460535,0,0,0,0,0,1,0.05,0
51590.83,10.851118605600275,22,4,0,0,6.739069924327287,0.8171604740183106,0,0,0,1,9,9,68899.34,68899.34,5.994437745832785,93.18,231.5945040244476,0,0,0,0,1,1,0.9,1
534.63,6.283443624197623,22,4,0,0,0.035688190034755644,0.007523853753271975,0,0,0,1,5,5,74902.93,74902.93,6.273039442723298,117.72,191.83606858481033,0,0,0,0,0,1,0.05,0
391.29,5.9720013621947174,22,4,0,0,0.6641179590537817,0.26508187059230004,0,0,0,0,4,4,2356.75,2356.75,4.153394224039748,1705.2,8.768601458211995,0,0,0,0,0,1,0.05,0
64.43,4.180980868881647,22,4,0,0,0.06781980331941254,0.040605010241058774,0,0,0,0,4,4,3800.07,3800.07,6.9615128851829295,683.28,36.67815007999436,0,0,0,0,0,1,0.05,0
390.32,5.969525639589228,22,4,0,0,0.2981729914412388,0.11352682999188511,0,0,1,2,8,8,10472.31,10472.31,7.123557143295035,3.48,7369.197044787968,1,0,0,0,0,1,0.05,0
108.41,4.695102293488699,22,4,0,0,0.0748568942778426,0.0748568942778426,0,0,1,1,1,1,1448.23,1448.23,5.589098445011635,29.44,683.4495381128357,0,0,0,0,0,1,0.05,0
295.34,5.691507443780589,22,4,0,0,0.02851540685482033,0.0031428326676247475,0,0,1,2,10,10,103572.08,103572.08,8.381514582298118,9.76,3091.5422639624207,1,0,0,0,0,1,0.05,0
182.18,5.210469275974842,22,4,0,0,0.1087947993891671,0.04177855850442943,0,0,0,0,7,7,11721.699999999999,11721.699999999999,11.213865557517884,681.49,59.237723234477954,0,0,0,0,0,1,0.05,0
183.08,5.21537044572711,22,4,0,0,0.21320973348783315,0.16917859486032694,0,0,0,1,2,2,1717.3700000000001,1717.3700000000001,5.111848338895054,123.37,149.16636151432436,0,0,0,0,0,1,0.05,0
293.57,5.685516665849309,22,4,0,0,0.027195849207691726,0.00626302708353334,0,0,0,1,5,5,53973.31,53973.31,4.464810552172938,298.7,53.810907224046126,0,0,0,0,0,1,0.05,0
430.45,6.067151628954316,22,4,0,0,1.1240370805588198,0.7856217261959081,0,0,0,0,2,2,765.9,765.9,5.5514106152242295,868.36,23.01473837441525,0,0,0,0,0,1,0.05,0
352.15,5.866892895854932,22,4,0,0,0.257542902486205,0.14849376760503988,0,0,0,0,4,4,5469.38,5469.38,2.1339297709152008,897.45,8.559972338620225,0,0,0,0,0,1,0.05,0
